assoc_cnpj;assoc_filial;assoc_datmvt;assoc_ass;assoc_desass;assoc_valdev;assoc_valven;assoc_margem;assoc_repres;assoc_metdia;
01141021000190;0003;20240512;HO;HORTIFRUTI                    ;000000000000.00;000000006127.43;0032.81;0000.36;000000000.00;
01141021000190;0003;20240512;HP;HIGIENE PESSOAL               ;000000000000.00;000000001719.74;0037.65;0000.10;000000000.00;
01141021000190;0003;20240512;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000006299.78;0041.35;0000.37;000000000.00;
01141021000190;0003;20240512;LI;LIMPEZA                       ;000000000000.00;000000002712.25;0046.76;0000.16;000000000.00;
01141021000190;0003;20240512;PA;PADARIA                       ;000000000000.00;000000004112.01;0054.50;0000.24;000000000.00;
01141021000190;0003;20240512;RP;RACOES PET                    ;000000000000.00;000000000384.14;0042.79;0000.02;000000000.00;
01141021000190;0003;20240512;XX;TOTAL DO DIA                  ;000000000000.00;000000049718.52;0040.43;0002.97;000053870.96;
01141021000190;0003;20240514;AC;ACOUGUE                       ;000000000000.00;000000007133.76;0041.15;0000.42;000000000.00;
01141021000190;0003;20240514;AL;ALIMENTOS                     ;000000000000.00;000000009440.00;0047.06;0000.56;000000000.00;
01141021000190;0003;20240514;BA;BAZAR - SUPER                 ;000000000000.00;000000001503.32;0056.34;0000.09;000000000.00;
01141021000190;0003;20240514;BE;BEBIDAS                       ;000000000000.00;000000002849.71;0025.72;0000.17;000000000.00;
01141021000190;0003;20240514;HO;HORTIFRUTI                    ;000000000000.00;000000005986.61;0035.93;0000.35;000000000.00;
01141021000190;0003;20240514;HP;HIGIENE PESSOAL               ;000000000000.00;000000001705.45;0038.15;0000.10;000000000.00;
01141021000190;0003;20240514;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003913.67;0043.79;0000.23;000000000.00;
01141021000190;0003;20240514;LI;LIMPEZA                       ;000000000000.00;000000002348.39;0047.80;0000.14;000000000.00;
01141021000190;0003;20240514;PA;PADARIA                       ;000000000000.00;000000003573.42;0055.41;0000.21;000000000.00;
01141021000190;0003;20240514;RP;RACOES PET                    ;000000000000.00;000000000457.49;0038.25;0000.02;000000000.00;
01141021000190;0003;20240514;VE;VESTUARIO                     ;000000000000.00;000000000034.90;0056.55;0000.00;000000000.00;
01141021000190;0003;20240514;XX;TOTAL DO DIA                  ;000000000000.00;000000038946.72;0043.06;0002.33;000053870.96;
01141021000190;0003;20240515;AC;ACOUGUE                       ;000000000000.00;000000006996.47;0040.16;0000.41;000000000.00;
01141021000190;0003;20240515;AL;ALIMENTOS                     ;000000000000.00;000000008957.71;0045.67;0000.53;000000000.00;
01141021000190;0003;20240515;BA;BAZAR - SUPER                 ;000000000000.00;000000001353.76;0053.26;0000.08;000000000.00;
01141021000190;0003;20240515;BE;BEBIDAS                       ;000000000000.00;000000004428.73;0029.35;0000.26;000000000.00;
01141021000190;0003;20240515;HO;HORTIFRUTI                    ;000000000000.00;000000004979.74;0037.42;0000.29;000000000.00;
01141021000190;0003;20240515;HP;HIGIENE PESSOAL               ;000000000000.00;000000001612.39;0038.17;0000.09;000000000.00;
01141021000190;0003;20240515;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003817.97;0043.81;0000.22;000000000.00;
01141021000190;0003;20240515;LI;LIMPEZA                       ;000000000000.00;000000003229.48;0043.43;0000.19;000000000.00;
01141021000190;0003;20240515;PA;PADARIA                       ;000000000000.00;000000004188.03;0054.46;0000.25;000000000.00;
01141021000190;0003;20240515;RP;RACOES PET                    ;000000000000.00;000000000364.71;0041.42;0000.02;000000000.00;
01141021000190;0003;20240515;XX;TOTAL DO DIA                  ;000000000000.00;000000039928.99;0042.34;0002.39;000053870.96;
01141021000190;0003;20240516;AC;ACOUGUE                       ;000000000000.00;000000010747.10;0040.44;0000.64;000000000.00;
01141021000190;0003;20240516;AL;ALIMENTOS                     ;000000000000.00;000000008598.26;0044.69;0000.51;000000000.00;
01141021000190;0003;20240516;BA;BAZAR - SUPER                 ;000000000000.00;000000001734.28;0054.52;0000.10;000000000.00;
01141021000190;0003;20240516;BE;BEBIDAS                       ;000000000000.00;000000006364.89;0025.57;0000.38;000000000.00;
01141021000190;0003;20240516;HO;HORTIFRUTI                    ;000000000000.00;000000005760.80;0035.09;0000.34;000000000.00;
01141021000190;0003;20240516;HP;HIGIENE PESSOAL               ;000000000000.00;000000002004.94;0037.76;0000.12;000000000.00;
01141021000190;0003;20240516;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000004539.96;0042.15;0000.27;000000000.00;
01141021000190;0003;20240516;LI;LIMPEZA                       ;000000000000.00;000000002344.33;0044.24;0000.14;000000000.00;
01141021000190;0003;20240516;PA;PADARIA                       ;000000000000.00;000000004355.16;0055.23;0000.26;000000000.00;
01141021000190;0003;20240516;RP;RACOES PET                    ;000000000000.00;000000000408.17;0042.45;0000.02;000000000.00;
01141021000190;0003;20240516;VE;VESTUARIO                     ;000000000000.00;000000000106.06;0060.53;0000.00;000000000.00;
01141021000190;0003;20240516;XX;TOTAL DO DIA                  ;000000000000.00;000000046963.95;0040.74;0002.81;000053870.96;
01141021000190;0003;20240517;AC;ACOUGUE                       ;000000000000.00;000000019494.49;0039.53;0001.16;000000000.00;
01141021000190;0003;20240517;AL;ALIMENTOS                     ;000000000000.00;000000014069.54;0045.76;0000.84;000000000.00;
01141021000190;0003;20240517;BA;BAZAR - SUPER                 ;000000000000.00;000000002889.06;0055.59;0000.17;000000000.00;
01141021000190;0003;20240517;BE;BEBIDAS                       ;000000000000.00;000000009906.09;0024.21;0000.59;000000000.00;
01141021000190;0003;20240517;HO;HORTIFRUTI                    ;000000000000.00;000000007179.04;0034.45;0000.42;000000000.00;
01141021000190;0003;20240517;HP;HIGIENE PESSOAL               ;000000000000.00;000000002843.00;0038.60;0000.17;000000000.00;
01141021000190;0003;20240517;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000006963.55;0041.80;0000.41;000000000.00;
01141021000190;0003;20240517;LI;LIMPEZA                       ;000000000000.00;000000004580.94;0047.89;0000.27;000000000.00;
01141021000190;0003;20240517;PA;PADARIA                       ;000000000000.00;000000004149.40;0054.23;0000.24;000000000.00;
01141021000190;0003;20240517;RP;RACOES PET                    ;000000000000.00;000000000544.73;0042.51;0000.03;000000000.00;
01141021000190;0003;20240517;VE;VESTUARIO                     ;000000000000.00;000000000050.85;0060.28;0000.00;000000000.00;
01141021000190;0003;20240517;XX;TOTAL DO DIA                  ;000000000000.00;000000072670.69;0040.36;0004.35;000053870.96;
01141021000190;0003;20240518;AC;ACOUGUE                       ;000000000000.00;000000016482.57;0040.46;0000.98;000000000.00;
01141021000190;0003;20240518;AL;ALIMENTOS                     ;000000000000.00;000000006252.42;0044.82;0000.37;000000000.00;
01141021000190;0003;20240518;BA;BAZAR - SUPER                 ;000000000000.00;000000001143.13;0055.00;0000.06;000000000.00;
01141021000190;0003;20240518;BE;BEBIDAS                       ;000000000000.00;000000006384.62;0021.64;0000.38;000000000.00;
01141021000190;0003;20240518;HO;HORTIFRUTI                    ;000000000000.00;000000003610.42;0034.39;0000.21;000000000.00;
01141021000190;0003;20240518;HP;HIGIENE PESSOAL               ;000000000000.00;000000000937.06;0037.89;0000.05;000000000.00;
01141021000190;0003;20240518;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003088.45;0040.77;0000.18;000000000.00;
01141021000190;0003;20240518;LI;LIMPEZA                       ;000000000000.00;000000001909.15;0049.38;0000.11;000000000.00;
01141021000190;0003;20240518;PA;PADARIA                       ;000000000000.00;000000001595.22;0051.82;0000.09;000000000.00;
01141021000190;0003;20240518;RP;RACOES PET                    ;000000000000.00;000000000361.14;0042.80;0000.02;000000000.00;
01141021000190;0003;20240518;VE;VESTUARIO                     ;000000000000.00;000000000020.89;0057.19;0000.00;000000000.00;
01141021000190;0003;20240518;XX;TOTAL DO DIA                  ;000000000000.00;000000041785.07;0038.94;0002.50;000053870.96;
01141021000190;0003;20240519;AC;ACOUGUE                       ;000000000000.00;000000005394.24;0041.93;0000.32;000000000.00;
01141021000190;0003;20240519;AL;ALIMENTOS                     ;000000000000.00;000000006781.01;0045.20;0000.40;000000000.00;
01141021000190;0003;20240519;BA;BAZAR - SUPER                 ;000000000000.00;000000001906.30;0053.54;0000.11;000000000.00;
01141021000190;0003;20240519;BE;BEBIDAS                       ;000000000000.00;000000003159.98;0029.26;0000.18;000000000.00;
01141021000190;0003;20240519;HO;HORTIFRUTI                    ;000000000000.00;000000004980.67;0035.56;0000.29;000000000.00;
01141021000190;0003;20240519;HP;HIGIENE PESSOAL               ;000000000000.00;000000001592.11;0038.65;0000.09;000000000.00;
01141021000190;0003;20240519;LE;LATICINIOS/EMBUTIDOS          ;000000000000.00;000000003317.40;0043.13;0000.19;000000000.00;
01141021000190;0003;20240519;LI;LIMPEZA                       ;000000000000.00;000000002263.59;0046.65;0000.13;000000000.00;
01141021000190;0003;20240519;PA;PADARIA                       ;000000000000.00;000000003167.97;0053.85;0000.18;000000000.00;
01141021000190;0003;20240519;RP;RACOES PET                    ;000000000000.00;000000000429.09;0042.81;0000.02;000000000.00;
01141021000190;0003;20240519;XX;TOTAL DO DIA                  ;000000000000.00;000000032992.36;0042.53;0001.97;000053870.96;
